rid,respondent_age,respondent_gender,respondent_hhi,respondent_race,respondent_hispanic,respondent_education,respondent_region,version,number,trait,shared_family,shared_friend,shared_acquaintance,shared_disliked,top3,top1,variable,category,age,gender,sexuality,"race, ethnicity, nationality",education,religion,family role,occupation,demographics,political views,hobbies and interests,physical body,"personality, behaviors, traits",ambiguous,none,other,none of the above
64af5c4c-725e-6f0d-07cc-4c9c167835e4,50-59,Male,"Up to $49,999",White,No,High school graduate,Midwest,general,1,Humorous,1,1,1,1,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5c4c-725e-6f0d-07cc-4c9c167835e4,50-59,Male,"Up to $49,999",White,No,High school graduate,Midwest,general,10,Authentic,1,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5c4c-725e-6f0d-07cc-4c9c167835e4,50-59,Male,"Up to $49,999",White,No,High school graduate,Midwest,general,2,Eclectic,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5c4c-725e-6f0d-07cc-4c9c167835e4,50-59,Male,"Up to $49,999",White,No,High school graduate,Midwest,general,3,Leader,0,0,0,1,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5c4c-725e-6f0d-07cc-4c9c167835e4,50-59,Male,"Up to $49,999",White,No,High school graduate,Midwest,general,4,Compassionate,1,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5c4c-725e-6f0d-07cc-4c9c167835e4,50-59,Male,"Up to $49,999",White,No,High school graduate,Midwest,general,5,Knowledgeable,1,1,1,1,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5c4c-725e-6f0d-07cc-4c9c167835e4,50-59,Male,"Up to $49,999",White,No,High school graduate,Midwest,general,6,Somewhat wise,0,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5c4c-725e-6f0d-07cc-4c9c167835e4,50-59,Male,"Up to $49,999",White,No,High school graduate,Midwest,general,7,Cheerful,1,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5c4c-725e-6f0d-07cc-4c9c167835e4,50-59,Male,"Up to $49,999",White,No,High school graduate,Midwest,general,8,Gravitas,0,0,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5c4c-725e-6f0d-07cc-4c9c167835e4,50-59,Male,"Up to $49,999",White,No,High school graduate,Midwest,general,9,Resourceful,1,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5c78-be40-b598-16a4-924eac749f8a,40-49,Male,"Up to $49,999",White,No,High school graduate,Midwest,coworker,1,Nice,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5c78-be40-b598-16a4-924eac749f8a,40-49,Male,"Up to $49,999",White,No,High school graduate,Midwest,coworker,2,On time,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5c87-ffd4-4bc2-b6bf-0820b93505fc,50-59,Female,"Up to $49,999",Black or African American,No,Completed some college but no degree,South,friend,1,Honesty,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5c87-ffd4-4bc2-b6bf-0820b93505fc,50-59,Female,"Up to $49,999",Black or African American,No,Completed some college but no degree,South,friend,2,Trust,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5c87-ffd4-4bc2-b6bf-0820b93505fc,50-59,Female,"Up to $49,999",Black or African American,No,Completed some college but no degree,South,friend,3,Loyalty,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5cc3-c47b-9bb3-ac87-9b1ad15ebfe7,20-29,Female,"Up to $49,999",White,No,High school graduate,Midwest,general,1,Kindness,1,0,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5cc3-c47b-9bb3-ac87-9b1ad15ebfe7,20-29,Female,"Up to $49,999",White,No,High school graduate,Midwest,general,2,Loyalty,1,0,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5cc3-c47b-9bb3-ac87-9b1ad15ebfe7,20-29,Female,"Up to $49,999",White,No,High school graduate,Midwest,general,3,Honesty ,1,0,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5cc3-c47b-9bb3-ac87-9b1ad15ebfe7,20-29,Female,"Up to $49,999",White,No,High school graduate,Midwest,general,4,Trust,0,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5cc3-c47b-9bb3-ac87-9b1ad15ebfe7,20-29,Female,"Up to $49,999",White,No,High school graduate,Midwest,general,5,Loveable ,1,0,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5cc7-3a86-7e3a-8a07-9d9dde0961e8,20-29,Female,"Up to $49,999",Asian,No,Some high school or less,Midwest,neighbor,4,Welcoming arms,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5cc7-3a86-7e3a-8a07-9d9dde0961e8,20-29,Female,"Up to $49,999",Asian,No,Some high school or less,Midwest,neighbor,5,Nice,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5cc7-3a86-7e3a-8a07-9d9dde0961e8,20-29,Female,"Up to $49,999",Asian,No,Some high school or less,Midwest,neighbor,6,Respectful,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5ce4-90a9-1a0e-cd0a-09a2f6bb2d29,50-59,Male,"Up to $49,999",White,No,High school graduate,South,friend,1,Honest ,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5ce4-90a9-1a0e-cd0a-09a2f6bb2d29,50-59,Male,"Up to $49,999",White,No,High school graduate,South,friend,2,Dependable ,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5ce4-90a9-1a0e-cd0a-09a2f6bb2d29,50-59,Male,"Up to $49,999",White,No,High school graduate,South,friend,3,Caring ,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5ce4-90a9-1a0e-cd0a-09a2f6bb2d29,50-59,Male,"Up to $49,999",White,No,High school graduate,South,friend,4,Loving,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5d69-c8ec-d859-fd32-f0368ec20a08,20-29,Male,"Up to $49,999",White,No,Completed some college but no degree,Midwest,coworker,1,Respect,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5d69-c8ec-d859-fd32-f0368ec20a08,20-29,Male,"Up to $49,999",White,No,Completed some college but no degree,Midwest,coworker,2,Responsibility ,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5d69-c8ec-d859-fd32-f0368ec20a08,20-29,Male,"Up to $49,999",White,No,Completed some college but no degree,Midwest,coworker,3,Kindness,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5d69-c8ec-d859-fd32-f0368ec20a08,20-29,Male,"Up to $49,999",White,No,Completed some college but no degree,Midwest,coworker,4,Trustworthy,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5d6f-738c-4331-df24-6981b9031770,30-39,Male,"Up to $49,999",Pacific Islander,No,High school graduate,South,specific,1,sweet,1,1,0,1,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5d6f-738c-4331-df24-6981b9031770,30-39,Male,"Up to $49,999",Pacific Islander,No,High school graduate,South,specific,2,caring,1,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5d6f-738c-4331-df24-6981b9031770,30-39,Male,"Up to $49,999",Pacific Islander,No,High school graduate,South,specific,3,loving,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5d6f-738c-4331-df24-6981b9031770,30-39,Male,"Up to $49,999",Pacific Islander,No,High school graduate,South,specific,4,funny,1,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5d6f-738c-4331-df24-6981b9031770,30-39,Male,"Up to $49,999",Pacific Islander,No,High school graduate,South,specific,5,smart,1,1,1,1,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5d6f-738c-4331-df24-6981b9031770,30-39,Male,"Up to $49,999",Pacific Islander,No,High school graduate,South,specific,6,helpful,1,1,0,1,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5d6f-738c-4331-df24-6981b9031770,30-39,Male,"Up to $49,999",Pacific Islander,No,High school graduate,South,specific,7,hardworking,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5d7d-ae0b-3a4d-4f32-676278a40d64,60-69,Female,"$50,000 to $99,999",White,No,Doctorate degree,South,friend,10,Generous ,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5d7d-ae0b-3a4d-4f32-676278a40d64,60-69,Female,"$50,000 to $99,999",White,No,Doctorate degree,South,friend,4,Fun,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5d7d-ae0b-3a4d-4f32-676278a40d64,60-69,Female,"$50,000 to $99,999",White,No,Doctorate degree,South,friend,6,Caring,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5d7d-ae0b-3a4d-4f32-676278a40d64,60-69,Female,"$50,000 to $99,999",White,No,Doctorate degree,South,friend,7,Authentic ,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5d7d-ae0b-3a4d-4f32-676278a40d64,60-69,Female,"$50,000 to $99,999",White,No,Doctorate degree,South,friend,8,Loyal ,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5d7e-0253-78d6-fd9b-66ff30f7a5fa,20-29,Male,"$50,000 to $99,999",Prefer not to answer,Prefer not to answer,Doctorate degree,Northeast,neighbor,2,How loud they are,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5d8a-2659-bad9-3234-72a26df5ba9c,70-79,Male,"$50,000 to $99,999",White,No,Master's or professional degree,Midwest,neighbor,1,friendliness,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5d92-7309-83d7-78a1-fe90ca4a3c4e,30-39,Female,"$50,000 to $99,999",White,No,Bachelor's degree,South,coworker,1,Hardworking ,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5d92-7309-83d7-78a1-fe90ca4a3c4e,30-39,Female,"$50,000 to $99,999",White,No,Bachelor's degree,South,coworker,2,Honest,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5d92-7309-83d7-78a1-fe90ca4a3c4e,30-39,Female,"$50,000 to $99,999",White,No,Bachelor's degree,South,coworker,3,Consistent ,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5d92-7309-83d7-78a1-fe90ca4a3c4e,30-39,Female,"$50,000 to $99,999",White,No,Bachelor's degree,South,coworker,4,Smart,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5d92-7309-83d7-78a1-fe90ca4a3c4e,30-39,Female,"$50,000 to $99,999",White,No,Bachelor's degree,South,coworker,5,Charismatic ,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5d9b-1136-2a7c-f84d-b54b32f3f859,70-79,Female,"Up to $49,999",Black or African American,No,Completed some college but no degree,South,specific,9,Kind,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5da0-2ac0-88e0-8cbb-b2dbcae777d8,30-39,Female,"Up to $49,999",White,No,Completed some college but no degree,Midwest,neighbor,1,Friendliness ,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5da0-2ac0-88e0-8cbb-b2dbcae777d8,30-39,Female,"Up to $49,999",White,No,Completed some college but no degree,Midwest,neighbor,2,Understanding ,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5da0-2ac0-88e0-8cbb-b2dbcae777d8,30-39,Female,"Up to $49,999",White,No,Completed some college but no degree,Midwest,neighbor,3,Privacy,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5da0-2ac0-88e0-8cbb-b2dbcae777d8,30-39,Female,"Up to $49,999",White,No,Completed some college but no degree,Midwest,neighbor,4,Quitness,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5dd4-0afc-9eb1-eaee-e9b45a8b5f7b,70-79,Female,Prefer not to answer,White,No,Doctorate degree,Midwest,specific,10,patriotic,1,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5dd4-0afc-9eb1-eaee-e9b45a8b5f7b,70-79,Female,Prefer not to answer,White,No,Doctorate degree,Midwest,specific,2,honesty,1,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5dd4-0afc-9eb1-eaee-e9b45a8b5f7b,70-79,Female,Prefer not to answer,White,No,Doctorate degree,Midwest,specific,3,ethical,1,0,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5dd4-0afc-9eb1-eaee-e9b45a8b5f7b,70-79,Female,Prefer not to answer,White,No,Doctorate degree,Midwest,specific,4,moral,1,1,1,1,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5dd4-0afc-9eb1-eaee-e9b45a8b5f7b,70-79,Female,Prefer not to answer,White,No,Doctorate degree,Midwest,specific,5,giving,1,0,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5dd4-0afc-9eb1-eaee-e9b45a8b5f7b,70-79,Female,Prefer not to answer,White,No,Doctorate degree,Midwest,specific,8,family oriented,1,0,0,1,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5e15-c51c-9a16-e0f0-23c67870a59b,60-69,Male,"Up to $49,999",White,No,Other post high school vocational training,Midwest,coworker,1,trust,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5e15-c51c-9a16-e0f0-23c67870a59b,60-69,Male,"Up to $49,999",White,No,Other post high school vocational training,Midwest,coworker,2,willing to work,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5e15-c51c-9a16-e0f0-23c67870a59b,60-69,Male,"Up to $49,999",White,No,Other post high school vocational training,Midwest,coworker,3,clean & sober,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5e5a-f6ad-afd1-faed-6de97222fb61,50-59,Female,"Up to $49,999",Black or African American,No,High school graduate,South,friend,1,Friendliness,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5e5a-f6ad-afd1-faed-6de97222fb61,50-59,Female,"Up to $49,999",Black or African American,No,High school graduate,South,friend,3,Outgoing,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5e5a-f6ad-afd1-faed-6de97222fb61,50-59,Female,"Up to $49,999",Black or African American,No,High school graduate,South,friend,4,Honesty,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5e5a-f6ad-afd1-faed-6de97222fb61,50-59,Female,"Up to $49,999",Black or African American,No,High school graduate,South,friend,5,Teustworthiness,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5e73-fbe5-2130-baa9-59e508cca2a2,30-39,Female,"Up to $49,999",Black or African American,No,Master's or professional degree,South,friend,1,Loyal,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5e73-fbe5-2130-baa9-59e508cca2a2,30-39,Female,"Up to $49,999",Black or African American,No,Master's or professional degree,South,friend,2,Real,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5ea4-08f4-2c0b-de7a-c27c16e9c4ec,60-69,Male,"Up to $49,999",White,No,Associate's degree,Midwest,neighbor,3,Sociability,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5eba-840c-cca9-31f6-d63a8536c231,60-69,Male,"Up to $49,999",White,No,Bachelor's degree,Midwest,specific,4,loyal,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5eba-840c-cca9-31f6-d63a8536c231,60-69,Male,"Up to $49,999",White,No,Bachelor's degree,Midwest,specific,5,reliable,1,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5eba-840c-cca9-31f6-d63a8536c231,60-69,Male,"Up to $49,999",White,No,Bachelor's degree,Midwest,specific,6,helpful,1,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5ee3-8098-15c3-7de0-006aaa932325,30-39,Female,"$50,000 to $99,999",White,No,Completed some college but no degree,South,specific,2,haappy,1,0,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5ee3-8098-15c3-7de0-006aaa932325,30-39,Female,"$50,000 to $99,999",White,No,Completed some college but no degree,South,specific,3,good ,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5ee3-8098-15c3-7de0-006aaa932325,30-39,Female,"$50,000 to $99,999",White,No,Completed some college but no degree,South,specific,4,kind,1,0,0,1,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5eec-2e74-d863-3989-96a1d37385ec,30-39,Male,"Up to $49,999",Black or African American,No,Bachelor's degree,Midwest,friend,1,loyalty,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5eec-2e74-d863-3989-96a1d37385ec,30-39,Male,"Up to $49,999",Black or African American,No,Bachelor's degree,Midwest,friend,3,kindness,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5eec-2e74-d863-3989-96a1d37385ec,30-39,Male,"Up to $49,999",Black or African American,No,Bachelor's degree,Midwest,friend,4,emapathy,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5eec-2e74-d863-3989-96a1d37385ec,30-39,Male,"Up to $49,999",Black or African American,No,Bachelor's degree,Midwest,friend,5,patience ,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5ef5-9aa8-d462-da75-44f4c1634b9d,70-79,Male,"Up to $49,999",White,No,Bachelor's degree,South,coworker,1,honesty,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5ef5-9aa8-d462-da75-44f4c1634b9d,70-79,Male,"Up to $49,999",White,No,Bachelor's degree,South,coworker,2,loyalty,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5ef5-9aa8-d462-da75-44f4c1634b9d,70-79,Male,"Up to $49,999",White,No,Bachelor's degree,South,coworker,3,hardworker,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5ef5-9aa8-d462-da75-44f4c1634b9d,70-79,Male,"Up to $49,999",White,No,Bachelor's degree,South,coworker,4,communicative,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5f31-c372-0008-009b-728a71afe522,40-49,Male,"Up to $49,999",White,No,Completed some college but no degree,South,general,1,Creative,0,1,0,1,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5f31-c372-0008-009b-728a71afe522,40-49,Male,"Up to $49,999",White,No,Completed some college but no degree,South,general,10,Charitable ,1,0,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5f31-c372-0008-009b-728a71afe522,40-49,Male,"Up to $49,999",White,No,Completed some college but no degree,South,general,2,Humble,1,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5f31-c372-0008-009b-728a71afe522,40-49,Male,"Up to $49,999",White,No,Completed some college but no degree,South,general,3,Compassionate ,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5f31-c372-0008-009b-728a71afe522,40-49,Male,"Up to $49,999",White,No,Completed some college but no degree,South,general,4,Empathetic,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af5f31-c372-0008-009b-728a71afe522,40-49,Male,"Up to $49,999",White,No,Completed some college but no degree,South,general,5,Calm,1,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
