rid,treatment,number,trait,age,gender,sexuality,"race, ethnicity, nationality",education,religion,family role,occupation,political views,hobbies and interests,physical body,"personality, behaviors, traits",ambiguous,none,other
64af4787-166e-0a03-bb07-484034c33cce,friend,trait2,scence of humor,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af635c-a42a-87d7-d73c-fd9eb3ebac9c,general,trait3,Science,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64af4811-d11a-6391-ae41-c75313a0aa42,specific,trait6,Self aware,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4847-b740-32c2-fc46-2919d29267cd,specific,trait8,Self-conscious ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47f0-c3a1-c5b2-9f57-4566dd648c94,coworker,trait4,selfless ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6188-c51a-86a9-0eb4-35d866c2833e,coworker,trait4,Sense of humor,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47c7-7964-6b54-a89f-4501d75410af,friend,trait4,sense of humor,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4b16-bb7a-ceda-7d5f-03086a7c5c1f,friend,trait4,Sense of humor,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47fc-22de-6b90-b0cf-05a4031add86,specific,trait10,Sense of Humor,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4880-e170-b88a-887c-b8ca98798967,general,trait3,Sense of humor,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4828-5056-4ef9-950f-c4263a288a74,specific,trait1,Sense of humor ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af624a-6d51-e8b9-fa17-147338f28514,general,trait5,Sense of humor ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47f0-c3a1-c5b2-9f57-4566dd648c94,coworker,trait6,Sensible,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af72d2-7afb-03e0-6b33-48e4a0cc1fb4,specific,trait7,Sensible ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af477e-6188-f2ce-d978-1b2bea37eec3,specific,trait5,Serenity,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5d7d-ae0b-3a4d-4f32-676278a40d64,friend,trait9,Serving,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64af4769-80af-abe8-653f-012b04409368,specific,trait3,Sex,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64af6c3a-1d1f-445c-e869-9607e3bb580b,general,trait4,sex,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64af5ff8-a5ee-243c-b49a-9e24f4e85d95,friend,trait1,Sex male female,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64af4769-80af-abe8-653f-012b04409368,specific,trait9,Sexual orientation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
64af47df-7584-e7ef-48d1-6f9aeca862ac,friend,trait5,Sexy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4b16-bb7a-ceda-7d5f-03086a7c5c1f,friend,trait1,Shared interest,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af4b16-bb7a-ceda-7d5f-03086a7c5c1f,friend,trait3,Shared political leanings,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af486a-b3a2-906a-8745-f1ce41c51cfe,neighbor,trait5,Shares my interests ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af47d9-f7f6-d1e3-43e3-8afcfab95087,coworker,trait2,Shifts,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64af46c9-11e3-8a07-0977-57f0daf977f2,specific,trait1,Short,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af61ab-4a29-5b50-4712-668849c136f5,general,trait3,shy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4a58-3b28-1e34-1ddb-e431fe77920c,general,trait8,shy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af482b-98b0-bc23-797b-0d39bb876a61,general,trait10,Sidelined ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64af489f-a59b-e67a-fb54-8142697eaa2b,general,trait3,Silence,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af479b-9b04-d530-34ca-d1f8af4bc3a1,general,trait9,Silly,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47f3-bc71-2b6a-14f3-165e8efeeb69,specific,trait3,Silly ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af48cf-7e34-51b2-3028-bc8cad1ecac4,coworker,trait3,Similar age,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64af4787-166e-0a03-bb07-484034c33cce,friend,trait3,similar interests,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af48cf-7e34-51b2-3028-bc8cad1ecac4,coworker,trait2,Similar personality and interests ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64af47f6-4ba4-18db-6d4b-2395820dca81,friend,trait2,Similar schedules,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64af6857-291d-d05c-e0c6-4bbb519be8b8,friend,trait1,similar views,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64af4810-b4a8-427c-27c2-2b9893b1ebc2,general,trait4,sincere,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5d9b-1136-2a7c-f84d-b54b32f3f859,specific,trait7,Sister,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64af4a1a-4513-4451-3f8c-cebc98408e0b,coworker,trait1,skills,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64af5d7e-0253-78d6-fd9b-66ff30f7a5fa,neighbor,trait3,Sleep schedules,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64af4863-2241-0c3f-9b4f-20da57b56a2e,specific,trait7,Sleepy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4859-0cef-fce3-77ec-a74be68b9944,general,trait1,Small,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64af4943-aa1a-6940-3f7e-0202f2efc3fb,coworker,trait6,Smart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af487b-7f26-8260-2fb9-a4f5c1be764b,coworker,trait5,Smart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5d92-7309-83d7-78a1-fe90ca4a3c4e,coworker,trait4,Smart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af50b5-7684-c37b-81f7-6df54c4ce2df,coworker,trait2,Smart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4def-1b72-7648-6c97-8043502e8184,coworker,trait3,Smart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4831-cf25-f482-4a71-6b189cddd1ec,coworker,trait4,Smart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4b6e-ae41-bb1d-b5d9-9f3046fd377e,neighbor,trait6,smart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af783d-846e-c206-a8c9-ca99f689f14d,friend,trait7,Smart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af48ac-2bd4-e57a-753c-0a9a50f83e6a,friend,trait3,Smart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6cea-3aaa-15a3-eab8-069c38ba948b,friend,trait2,Smart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5d6f-738c-4331-df24-6981b9031770,specific,trait5,smart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4a8e-a067-f5fe-0c78-054182d8aaee,specific,trait3,smart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6310-932c-8f52-4439-c809b0c88e35,specific,trait2,Smart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4811-d11a-6391-ae41-c75313a0aa42,specific,trait3,Smart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47f3-bc71-2b6a-14f3-165e8efeeb69,specific,trait2,Smart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4ac4-c9f2-b9cd-d214-04f7b7f4d639,specific,trait4,Smart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64afe526-99f9-a2e2-280a-4b82cac8c41c,specific,trait3,smart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6dcd-b15d-25ba-769f-e44302e35291,specific,trait3,Smart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6d00-2801-d832-ad38-2c8cfccf7d58,general,trait1,Smart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4862-3d7c-cfa7-ad92-e8b852f06ce8,general,trait9,Smart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4740-c673-062a-7f23-dce5d2723c30,general,trait7,SMART,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af49f3-2d06-c7b7-d3dd-b2ea7095dd36,general,trait10,Smart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af479b-9b04-d530-34ca-d1f8af4bc3a1,general,trait8,Smart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64afdaaa-d3b6-2040-b715-e7fc28d6496f,general,trait10,smart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af72a9-dc05-8820-3911-c034315296e6,coworker,trait6,Smart ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af486a-b3a2-906a-8745-f1ce41c51cfe,neighbor,trait4,Smart ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af482d-28b8-56ad-1875-3f26d175d91d,specific,trait3,Smart ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4a1b-503c-23de-8614-b7941e01a442,coworker,trait1,Smarts,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af73b4-c7ec-8d80-23b4-a247a93ef43c,general,trait1,Smile ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4780-304a-a72b-c347-08145c14aa0d,general,trait1,Smiles,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af66a1-4702-ba87-bb2c-ea77a9c6bd9f,specific,trait2,Snart,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64af477e-6188-f2ce-d978-1b2bea37eec3,specific,trait8,Sneaky,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af50b5-7684-c37b-81f7-6df54c4ce2df,coworker,trait6,So ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64af4794-0621-3036-464a-64588d30e10d,coworker,trait4,sober,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5ea4-08f4-2c0b-de7a-c27c16e9c4ec,neighbor,trait3,Sociability,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af735e-4af2-448d-28e9-91accc55a0ba,friend,trait1,Sociable ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af64e5-5950-df6c-c07d-445f2f9faeb1,neighbor,trait7,Social,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5c4c-725e-6f0d-07cc-4c9c167835e4,general,trait6,Somewhat wise,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5d9b-1136-2a7c-f84d-b54b32f3f859,specific,trait3,Southerner,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64af4823-6964-dd22-230c-838abd142e99,specific,trait9,Special education teacher assistant ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
64afd3e6-e247-e7bf-8a7c-32199e60e5a8,specific,trait1,spiritual,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64af72d2-7afb-03e0-6b33-48e4a0cc1fb4,specific,trait10,Spiritual ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64af4862-3d7c-cfa7-ad92-e8b852f06ce8,general,trait3,Spiritual ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64af49f3-2d06-c7b7-d3dd-b2ea7095dd36,general,trait2,Spiritual ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64af479b-9b04-d530-34ca-d1f8af4bc3a1,general,trait2,Spiritual ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64af7385-038d-4139-479f-aefed21d11c4,general,trait4,Spirituality ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64af4afd-ba85-0446-47f1-d7b65f2712ab,specific,trait6,spontaneous ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4bfb-e9ae-f6bf-6e6d-a4f2366ae672,specific,trait7,Sports,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af4a58-3b28-1e34-1ddb-e431fe77920c,general,trait3,sports,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af5eba-840c-cca9-31f6-d63a8536c231,specific,trait7,sports fan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64afd3e6-e247-e7bf-8a7c-32199e60e5a8,specific,trait10,sporty,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5f42-016f-64f8-8eae-8639295e2cc4,coworker,trait2,Stability ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4728-d1a4-de80-f402-d30f21ffcb20,specific,trait7,Stable,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6964-fdec-ee32-620b-fe4e0e72fe94,general,trait4,Strength ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4943-aa1a-6940-3f7e-0202f2efc3fb,coworker,trait1,Strong,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6dcd-b15d-25ba-769f-e44302e35291,specific,trait6,Strong,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4862-3d7c-cfa7-ad92-e8b852f06ce8,general,trait5,Strong,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4c62-ec8c-e842-d1e0-bad5b962638a,general,trait4,Strong ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47f6-4ba4-18db-6d4b-2395820dca81,friend,trait3,Strong Christian values,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64af72d2-7afb-03e0-6b33-48e4a0cc1fb4,specific,trait5,Stubborn ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4993-9962-d8f5-306c-de7704f248c2,general,trait8,stubborn ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af624a-6d51-e8b9-fa17-147338f28514,general,trait1,Style,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af63ff-8941-7d2a-ceff-bc53d7eadd5e,coworker,trait7,stylish,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af7385-038d-4139-479f-aefed21d11c4,general,trait2,Sunsets ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64af46c3-9044-43dc-325d-4b64f5477846,neighbor,trait8,superstitious,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6479-44b3-38e7-66ee-901ee4dca923,neighbor,trait4,Supportive,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4fdd-5286-ef64-df9e-d8fd3233673e,general,trait2,supportive,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4b60-4cff-4ab8-fa42-3fe6e7c3463e,general,trait4,Survival,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64af5d6f-738c-4331-df24-6981b9031770,specific,trait1,sweet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4780-304a-a72b-c347-08145c14aa0d,general,trait9,Sweet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64afe526-99f9-a2e2-280a-4b82cac8c41c,specific,trait10,talented,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4ac4-c9f2-b9cd-d214-04f7b7f4d639,specific,trait2,Talkative ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4943-aa1a-6940-3f7e-0202f2efc3fb,coworker,trait8,Tall,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af6354-5de1-b523-5d6f-3110cda30e73,specific,trait4,tall,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4afd-ba85-0446-47f1-d7b65f2712ab,specific,trait3,tall,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af47f0-c3a1-c5b2-9f57-4566dd648c94,coworker,trait9,Teachable ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af7aa5-84fb-70b2-ffe9-17e1b494a5be,coworker,trait5,Team oriented,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af68ee-0956-f11d-c535-2a45265fc6cc,coworker,trait3,Team player,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47f9-f7eb-daee-8857-07a893754860,coworker,trait3,Team player,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47b0-9021-5022-768d-b91f29f7a5d8,coworker,trait5,Team player ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4a1b-503c-23de-8614-b7941e01a442,coworker,trait3,Team Work,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af635c-a42a-87d7-d73c-fd9eb3ebac9c,general,trait4,Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64af5e5a-f6ad-afd1-faed-6de97222fb61,friend,trait5,Teustworthiness,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6857-291d-d05c-e0c6-4bbb519be8b8,friend,trait2,the friends they have,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64afe365-56e9-44a5-ea0b-98eb1b50875d,neighbor,trait2,the kind of work they do,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64afe365-56e9-44a5-ea0b-98eb1b50875d,neighbor,trait3,their interests,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af6857-291d-d05c-e0c6-4bbb519be8b8,friend,trait3,they how extroverted they are,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5059-6c35-7f09-95af-8e4899592afa,friend,trait7,thick,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af47f6-4ba4-18db-6d4b-2395820dca81,friend,trait1,Things in common,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64af7078-341e-175e-647a-e6641b34fa27,general,trait6,Thinker,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af493c-ca5e-e646-b772-98a23e642ab9,specific,trait9,Thisissilly,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64af4859-0cef-fce3-77ec-a74be68b9944,general,trait2,Thoughtful,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64afdaaa-d3b6-2040-b715-e7fc28d6496f,general,trait2,thoughtful,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5f31-c372-0008-009b-728a71afe522,general,trait6,Thoughtful ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4a1a-4513-4451-3f8c-cebc98408e0b,coworker,trait3,time managment,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64af47df-7584-e7ef-48d1-6f9aeca862ac,friend,trait10,Time orientated,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af477e-6188-f2ce-d978-1b2bea37eec3,specific,trait9,Tired,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47c7-7964-6b54-a89f-4501d75410af,friend,trait6,tolerant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4e10-07c8-4b88-b526-f6cd841590f7,specific,trait8,Tough,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4b60-4cff-4ab8-fa42-3fe6e7c3463e,general,trait2,Tough,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af479b-9b04-d530-34ca-d1f8af4bc3a1,general,trait4,Tough,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4db8-44c0-88ed-4bed-db398a99a520,friend,trait3,Traditional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5d7d-ae0b-3a4d-4f32-676278a40d64,friend,trait3,Traditional family values ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64af4b6e-ae41-bb1d-b5d9-9f3046fd377e,neighbor,trait9,trappers,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64af47da-9ef3-feab-bf2a-79620b670459,specific,trait7,Travel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af4a58-3b28-1e34-1ddb-e431fe77920c,general,trait10,travel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af4993-9962-d8f5-306c-de7704f248c2,general,trait1,traveler ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64af64cd-53a9-53f9-375f-f8ad2c08a199,coworker,trait1,Trust,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5e15-c51c-9a16-e0f0-23c67870a59b,coworker,trait1,trust,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4a1a-4513-4451-3f8c-cebc98408e0b,coworker,trait2,trust,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4910-9e46-3416-aad8-e97bb1b61ad0,neighbor,trait1,Trust,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4786-cf86-1aa9-3354-14ff79cd925d,friend,trait4,trust,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af48b5-ddf5-2900-f88e-45ef0e208445,friend,trait2,trust,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4855-b939-85b7-d1fe-233895d6abe5,friend,trait3,Trust,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af783d-846e-c206-a8c9-ca99f689f14d,friend,trait2,Trust,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5c87-ffd4-4bc2-b6bf-0820b93505fc,friend,trait2,Trust,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47df-7584-e7ef-48d1-6f9aeca862ac,friend,trait4,Trust,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af693a-9d3d-d09a-9b30-d9aa28bcc615,specific,trait1,Trust,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64afb89a-418a-3c65-fdeb-568eeeb1a20b,specific,trait4,Trust,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47e8-8c43-df4d-b0d6-5fdf46567453,general,trait1,trust,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4e05-15aa-ab38-71a3-027a1fb7268b,general,trait1,trust,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5cc3-c47b-9bb3-ac87-9b1ad15ebfe7,general,trait4,Trust,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6de3-4081-1d80-de1c-8bc83d3dca5a,general,trait2,Trust,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af672e-bbd6-5603-3cef-abde33887508,friend,trait1,Trust ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af7b75-2458-e518-dbde-616d2f2a6799,specific,trait10,Trusting,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4ad2-502a-1603-4c71-e3fd4aee61a4,neighbor,trait3,Trusting ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5d69-c8ec-d859-fd32-f0368ec20a08,coworker,trait4,Trustworthy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af46c3-9044-43dc-325d-4b64f5477846,neighbor,trait4,trustworthy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47c7-7964-6b54-a89f-4501d75410af,friend,trait1,trustworthy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6ec5-4f5d-8076-2769-7be6201e982d,friend,trait1,Trustworthy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af485b-72de-6d3f-42db-c272d348fdba,friend,trait8,Trustworthy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47fc-22de-6b90-b0cf-05a4031add86,specific,trait6,Trustworthy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af72a9-dc05-8820-3911-c034315296e6,coworker,trait1,Trustworthy ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af7aa5-84fb-70b2-ffe9-17e1b494a5be,coworker,trait2,Trustworthy ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af50b5-7684-c37b-81f7-6df54c4ce2df,coworker,trait3,Trustworthy ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af48a1-f175-35c7-8317-98d67535c944,neighbor,trait1,Trustworthy ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af746c-18bd-f527-bc2e-143df62e5a31,friend,trait3,Trustworthy ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4a47-ceb4-1d30-2ff7-8c98eeab993a,specific,trait1,Trustworthy ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af6c74-63da-b379-51ab-f9234047de3c,specific,trait4,Trustworthy ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4bfb-e9ae-f6bf-6e6d-a4f2366ae672,specific,trait2,Trustworthy ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47a6-78ce-a60c-2f13-070d80ab1052,specific,trait9,Trustworthy ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af65fc-fc24-7b1f-d7b2-027cbccc467f,general,trait1,Trustworthy ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4780-304a-a72b-c347-08145c14aa0d,general,trait6,Trustworthy ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4c62-ec8c-e842-d1e0-bad5b962638a,general,trait8,Trustworthy ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af48ac-2bd4-e57a-753c-0a9a50f83e6a,friend,trait2,Truthful,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af46c9-11e3-8a07-0977-57f0daf977f2,specific,trait4,Ugly,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af479b-c98b-950c-33d1-8e3b7c26017e,friend,trait6,understanding,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5da0-2ac0-88e0-8cbb-b2dbcae777d8,neighbor,trait2,Understanding ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4847-b740-32c2-fc46-2919d29267cd,specific,trait4,Understanding ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af47a6-78ce-a60c-2f13-070d80ab1052,specific,trait10,Understanding ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4780-304a-a72b-c347-08145c14aa0d,general,trait4,Understanding ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af49f3-f897-5ce1-7d68-a5889548efef,specific,trait10,unfulfilled,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5f4f-4c59-6faa-ad7c-1634802c4f5e,general,trait6,Unhappy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af49f3-f897-5ce1-7d68-a5889548efef,specific,trait2,unhealthy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64afe526-99f9-a2e2-280a-4b82cac8c41c,specific,trait7,unique,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af48bc-1fda-67cd-822b-2685e8d4722f,neighbor,trait8,Unique ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af4ac4-c9f2-b9cd-d214-04f7b7f4d639,specific,trait5,Unpredictable ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5f31-c372-0008-009b-728a71afe522,general,trait9,Useful,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64af5dd4-0afc-9eb1-eaee-e9b45a8b5f7b,specific,trait7,volunteering,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
